ORDER_or_GROUP,FAMILY,GENUS,SPECIES,Sex,stage_found,alive,concatcomments,nest_id,Ascosphaera_screened,ASCO_ID,Ascosphaera,wt_mg,Hotel_Type,Hole_Diameter,Replicate,Cell_Position,Study,Country,State,County,Town,lat,lon,last_update,number_of_specimens,id,pcr_asco,Collected_From,species_switch_in_nest,pantrap_site,Location_Code,Landscape.Type
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,nobut,JF;164;;;,164,1,,NA,NA,wood,6,3,7,Osmia across Virginia,USA,Md.,Montgomery,Bethesda,38.9582,-77.0981,43373,1,1749,0,Trap Nest,,n,MMD,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,nobut,JF;164;;;,164,1,,NA,NA,wood,6,3,6,Osmia across Virginia,USA,Md.,Montgomery,Bethesda,38.9582,-77.0981,43373,1,1750,0,Trap Nest,,n,MMD,D
,,,.,,,no,pollen mites;164;;;,164,NA,,NA,NA,wood,6,3,5,Osmia across Virginia,USA,Md.,Montgomery,Bethesda,38.9582,-77.0981,43373,1,1751,0,Trap Nest,,n,MMD,D
,,,.,,,no,pollen mites;164;;;,164,NA,,NA,NA,wood,6,3,4,Osmia across Virginia,USA,Md.,Montgomery,Bethesda,38.9582,-77.0981,43373,1,1752,0,Trap Nest,,n,MMD,D
,,,.,,,no,pollen mites;164;;;,164,NA,,NA,NA,wood,6,3,3,Osmia across Virginia,USA,Md.,Montgomery,Bethesda,38.9582,-77.0981,43373,1,1753,0,Trap Nest,,n,MMD,D
,,,.,,,no,pollen mites;164;;;,164,NA,,NA,NA,wood,6,3,2,Osmia across Virginia,USA,Md.,Montgomery,Bethesda,38.9582,-77.0981,43373,1,1754,0,Trap Nest,,n,MMD,D
,,,.,,,no,pollen mites;164;;;,164,NA,,NA,NA,wood,6,3,1,Osmia across Virginia,USA,Md.,Montgomery,Bethesda,38.9582,-77.0981,43373,1,1755,0,Trap Nest,,n,MMD,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM; already sampled;165;;,165,NA,,NA,NA,wood,6,1,4,Osmia across Virginia,USA,Va.,Clarke,Berryville,39.1496,-77.9849,43373,1,1756,0,Trap Nest,,n,KID,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,nobut,JM;165;;;,165,1,,NA,NA,wood,6,1,3,Osmia across Virginia,USA,Va.,Clarke,Berryville,39.1496,-77.9849,43558,1,1757,1,Trap Nest,,n,KID,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,nobut,JM;165;;;,165,1,,NA,NA,wood,6,1,2,Osmia across Virginia,USA,Va.,Clarke,Berryville,39.1496,-77.9849,43373,1,1758,0,Trap Nest,,n,KID,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM; already sampled;165;;,165,NA,,NA,NA,wood,6,1,1,Osmia across Virginia,USA,Va.,Clarke,Berryville,39.1496,-77.9849,43373,1,1759,0,Trap Nest,,n,KID,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,yes,JF; already sampled pair 1;166;;,166,NA,,NA,NA,wood,6,2,10,Osmia across Virginia,USA,Va.,Clarke,Berryville,39.1496,-77.9849,43373,1,1760,0,Trap Nest,,n,KID,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,nobut,JF;166;;;,166,1,,NA,NA,wood,6,2,9,Osmia across Virginia,USA,Va.,Clarke,Berryville,39.1496,-77.9849,43373,1,1761,0,Trap Nest,,n,KID,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,nobut,JF;166;;;,166,1,,NA,NA,wood,6,2,8,Osmia across Virginia,USA,Va.,Clarke,Berryville,39.1496,-77.9849,43373,1,1762,0,Trap Nest,,n,KID,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,nobut,JF;166;;;,166,1,,NA,NA,wood,6,2,7,Osmia across Virginia,USA,Va.,Clarke,Berryville,39.1496,-77.9849,43373,1,1763,0,Trap Nest,,n,KID,D
,,,.,,,no,pollen mites;166;;; cornifrons nest,166,NA,,NA,NA,wood,6,2,6,Osmia across Virginia,USA,Va.,Clarke,Berryville,39.1496,-77.9849,43373,1,1764,0,Trap Nest,,n,KID,D
,,,.,,,no,pollen mites;166;;; cornifrons nest,166,NA,,NA,NA,wood,6,2,5,Osmia across Virginia,USA,Va.,Clarke,Berryville,39.1496,-77.9849,43373,1,1765,0,Trap Nest,,n,KID,D
,,,.,,,no,pollen mites;166;;; cornifrons nest,166,NA,,NA,NA,wood,6,2,4,Osmia across Virginia,USA,Va.,Clarke,Berryville,39.1496,-77.9849,43373,1,1766,0,Trap Nest,,n,KID,D
,,,.,,,no,pollen mites;166;;; cornifrons nest,166,NA,,NA,NA,wood,6,2,3,Osmia across Virginia,USA,Va.,Clarke,Berryville,39.1496,-77.9849,43373,1,1767,0,Trap Nest,,n,KID,D
,,,.,,,no,pollen mites;166;;; cornifrons nest,166,NA,,NA,NA,wood,6,2,2,Osmia across Virginia,USA,Va.,Clarke,Berryville,39.1496,-77.9849,43373,1,1768,0,Trap Nest,,n,KID,D
,,Sapyga,cornifrons,,adult,yes,sapygid wasp; already sampled pair 1;166;; cornifrons nest,166,NA,,NA,NA,wood,6,2,1,Osmia across Virginia,USA,Va.,Clarke,Berryville,39.1496,-77.9849,43373,1,1769,0,Trap Nest,,n,KID,D
,,,.,,,,fungal detritus;167;;;,167,NA,,NA,NA,wood,6,1,9,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1770,0,Trap Nest,,n,TYT,A
,,,.,,,,fungal detritus;167;;;,167,NA,,NA,NA,wood,6,1,8,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1771,0,Trap Nest,,n,TYT,A
,,,.,,,,fungal detritus;167;;;,167,NA,,NA,NA,wood,6,1,7,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1772,0,Trap Nest,,n,TYT,A
,,,.,,,,fungal detritus;167;;;,167,NA,,NA,NA,wood,6,1,6,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1773,0,Trap Nest,,n,TYT,A
,,,.,,,,fungal detritus;167;;;,167,NA,,NA,NA,wood,6,1,5,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1774,0,Trap Nest,,n,TYT,A
,,,.,,,,fungal detritus;167;;;,167,NA,,NA,NA,wood,6,1,4,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1775,0,Trap Nest,,n,TYT,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,nobut,JM;167;;;,167,1,,NA,NA,wood,6,1,3,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1776,0,Trap Nest,,n,TYT,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,nobut,JM;167;;;,167,1,,NA,NA,wood,6,1,2,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1777,0,Trap Nest,,n,TYT,A
,,,.,,,,delete from db;167;;;,167,NA,,NA,NA,wood,6,1,1,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1778,0,Trap Nest,,n,TYT,A
,,,.,,,,fungal detritus;168;;;,168,NA,,NA,NA,wood,6,2,10,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1779,0,Trap Nest,,n,TYT,A
,,,.,,,,fungal detritus;168;;;,168,NA,,NA,NA,wood,6,2,9,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1780,0,Trap Nest,,n,TYT,A
,,,.,,,,fungal detritus;168;;;,168,NA,,NA,NA,wood,6,2,8,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1781,0,Trap Nest,,n,TYT,A
,,,.,,,,fungal detritus;168;;;,168,NA,,NA,NA,wood,6,2,7,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1782,0,Trap Nest,,n,TYT,A
,,,.,,,,fungal detritus;168;;;,168,NA,,NA,NA,wood,6,2,6,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1783,0,Trap Nest,,n,TYT,A
,,,.,,,,fungal detritus;168;;;,168,NA,,NA,NA,wood,6,2,5,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1784,0,Trap Nest,,n,TYT,A
,,,.,,,,fungal detritus;168;;;,168,NA,,NA,NA,wood,6,2,4,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1785,0,Trap Nest,,n,TYT,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,nobut,JM;168;;;,168,1,,NA,NA,wood,6,2,3,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1786,0,Trap Nest,,n,TYT,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,nobut,JM;168;;;,168,1,,NA,NA,wood,6,2,2,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1787,0,Trap Nest,,n,TYT,A
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,nobut,JM;168;;;,168,1,,NA,NA,wood,6,2,1,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1788,0,Trap Nest,,n,TYT,A
,,,.,,,no,fungal detritus;169;;;,169,NA,,NA,NA,wood,8,3,10,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1789,0,Trap Nest,,n,TYT,A
,,,.,,,no,fungal detritus;169;;;,169,NA,,NA,NA,wood,8,3,9,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1790,0,Trap Nest,,n,TYT,A
,,,.,,,no,fungal detritus;169;;;,169,NA,,NA,NA,wood,8,3,8,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1791,0,Trap Nest,,n,TYT,A
,,,.,,,no,fungal detritus;169;;;,169,NA,,NA,NA,wood,8,3,7,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1792,0,Trap Nest,,n,TYT,A
,,,.,,,no,fungal detritus;169;;;,169,NA,,NA,NA,wood,8,3,6,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1793,0,Trap Nest,,n,TYT,A
,,,.,,,no,fungal detritus;169;;;,169,NA,,NA,NA,wood,8,3,5,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1794,0,Trap Nest,,n,TYT,A
,,,.,,,no,fungal detritus;169;;;,169,NA,,NA,NA,wood,8,3,4,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1795,0,Trap Nest,,n,TYT,A
,,,.,,,no,fungal detritus;169;;;,169,NA,,NA,NA,wood,8,3,3,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1796,0,Trap Nest,,n,TYT,A
,,,.,,,no,fungal detritus;169;;;,169,NA,,NA,NA,wood,8,3,2,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1797,0,Trap Nest,,n,TYT,A
,,,.,,,no,fungal detritus;169;;;,169,NA,,NA,NA,wood,8,3,1,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2625,-80.3903,43373,1,1798,0,Trap Nest,,n,TYT,A
,,,.,,,no,fungal detritus;170;;;,170,NA,,NA,NA,wood,8,3,5,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43447,1,1799,0,Trap Nest,,y,CBM,N
,,,.,,,no,fungal detritus;170;;;,170,NA,,NA,NA,wood,8,3,4,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43447,1,1800,0,Trap Nest,,y,CBM,N
,,,.,,,no,fungal detritus;170;;;,170,NA,,NA,NA,wood,8,3,3,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43447,1,1801,0,Trap Nest,,y,CBM,N
,,,.,,,no,fungal detritus;170;;;,170,1,,A. fusiformis,NA,wood,8,3,2,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43447,1,1802,1,Trap Nest,,y,CBM,N
,,,.,,,no,fungal detritus;170;;;,170,NA,,NA,NA,wood,8,3,1,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.020158,-78.634339,43447,1,1803,0,Trap Nest,,y,CBM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,nobut,JF;171;;;,171,1,,NA,NA,wood,8,1,15,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43373,1,1804,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,nobut,JF;171;;;,171,1,,NA,NA,wood,8,1,14,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43373,1,1805,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,nobut,JF;171;;;,171,1,,NA,NA,wood,8,1,13,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43373,1,1806,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,nobut,JF;171;;;,171,1,,NA,NA,wood,8,1,12,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1807,1,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,nobut,JF;171;;;,171,1,,NA,NA,wood,8,1,11,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43373,1,1808,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,nobut,JF;171;;;,171,1,,NA,NA,wood,8,1,10,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1809,1,Trap Nest,,n,YWM,D
,,,.,,,no,pollen detritus;171;;;,171,NA,,NA,NA,wood,8,1,9,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43373,1,1810,0,Trap Nest,,n,YWM,D
,,,.,,,no,pollen detritus;171;;;,171,NA,,NA,NA,wood,8,1,8,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43373,1,1811,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,nobut,JF;171;;;,171,1,,NA,NA,wood,8,1,7,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43373,1,1812,0,Trap Nest,,n,YWM,D
,,,.,,,no,pollen detritus;171;;;,171,NA,,NA,NA,wood,8,1,6,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43373,1,1813,0,Trap Nest,,n,YWM,D
,,,.,,,no,pollen detritus;171;;;,171,NA,,NA,NA,wood,8,1,5,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43373,1,1814,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,nobut,JF;171;;;,171,1,,NA,NA,wood,8,1,4,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1815,1,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,nobut,JF;171;;;,171,1,,NA,NA,wood,8,1,3,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1816,1,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,nobut,JF;171;;;,171,1,,NA,NA,wood,8,1,2,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43373,1,1817,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,male,adult,nobut,JM;171;;;,171,1,,NA,NA,wood,8,1,1,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43373,1,1818,0,Trap Nest,,n,YWM,D
,,,.,,,no,moldy fungal detritus;172;;;,172,NA,,NA,NA,wood,6,3,7,Osmia across Virginia,USA,Va.,Henry,Bassett,36.763656,-79.967006,43447,1,1819,0,Trap Nest,,y,NSD,N
,,,.,,,no,moldy fungal detritus;172;;;,172,NA,,NA,NA,wood,6,3,6,Osmia across Virginia,USA,Va.,Henry,Bassett,36.763656,-79.967006,43447,1,1820,0,Trap Nest,,y,NSD,N
,,,.,,,no,moldy fungal detritus;172;;;,172,NA,,NA,NA,wood,6,3,5,Osmia across Virginia,USA,Va.,Henry,Bassett,36.763656,-79.967006,43447,1,1821,0,Trap Nest,,y,NSD,N
,,,.,,,no,moldy fungal detritus;172;;;,172,NA,,NA,NA,wood,6,3,4,Osmia across Virginia,USA,Va.,Henry,Bassett,36.763656,-79.967006,43447,1,1822,0,Trap Nest,,y,NSD,N
,,,.,,,no,moldy fungal detritus;172;;;,172,1,,A. subglobosa,NA,wood,6,3,3,Osmia across Virginia,USA,Va.,Henry,Bassett,36.763656,-79.967006,43447,1,1823,1,Trap Nest,,y,NSD,N
,,,.,,,no,moldy fungal detritus;172;;;,172,NA,,NA,NA,wood,6,3,2,Osmia across Virginia,USA,Va.,Henry,Bassett,36.763656,-79.967006,43447,1,1824,0,Trap Nest,,y,NSD,N
,,,.,,,no,moldy fungal detritus;172;;;,172,NA,,NA,NA,wood,6,3,1,Osmia across Virginia,USA,Va.,Henry,Bassett,36.763656,-79.967006,43447,1,1825,0,Trap Nest,,y,NSD,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,nobut,JM;173;;;,173,1,,NA,NA,wood,6,3,2,Osmia across Virginia,USA,Va.,Powhatan,Powhatan,37.672254,-77.927387,43447,1,1826,0,Trap Nest,,y,THM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,nobut,JM;173;;;,173,1,,NA,NA,wood,6,3,1,Osmia across Virginia,USA,Va.,Powhatan,Powhatan,37.672254,-77.927387,43447,1,1827,0,Trap Nest,,y,THM,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,nobut,OG female;174;;;,174,1,,NA,NA,wood,6,1,3,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43373,1,1828,0,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,nobut,OG male;174;;;,174,1,,NA,NA,wood,6,1,2,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43373,1,1829,0,Trap Nest,,n,LER,D
,,,.,,pupa,no,pupal cadaver in cocoon; smelly;174;; georgica nest,174,1,,NA,NA,wood,6,1,1,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43373,1,1830,0,Trap Nest,,n,LER,D
,,,.,,,no,fungal detritus;175;;;,175,NA,,NA,NA,wood,8,2,5,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1831,0,Trap Nest,,y,ALY,N
,,,.,,,no,fungal detritus;175;;;,175,NA,,NA,NA,wood,8,2,4,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1832,0,Trap Nest,,y,ALY,N
,,,.,,,no,fungal detritus;175;;;,175,NA,,NA,NA,wood,8,2,3,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1833,0,Trap Nest,,y,ALY,N
,,,.,,,no,fungal detritus;175;;;,175,NA,,NA,NA,wood,8,2,2,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1834,0,Trap Nest,,y,ALY,N
,,,.,,,no,fungal detritus;175;;;,175,NA,,NA,NA,wood,8,2,1,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1835,0,Trap Nest,,y,ALY,N
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,yes,JF; AS (pair 21);176;;,176,NA,,NA,NA,wood,8,1,3,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1836,0,Trap Nest,,y,ALY,N
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,nobut,JF;176;;;,176,1,,NA,NA,wood,8,1,2,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1837,0,Trap Nest,,y,ALY,N
,,,.,,larva,yes,AS (pair 21) grub;176;;;cornifrons nest,176,NA,,NA,NA,wood,8,1,1,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1838,0,Trap Nest,,y,ALY,N
,,,.,,,,fungal detritus;177;;;,177,NA,,NA,NA,wood,8,3,10,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1839,0,Trap Nest,,y,ALY,N
,,,.,,,,fungal detritus;177;;;,177,NA,,NA,NA,wood,8,3,9,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1840,0,Trap Nest,,y,ALY,N
,,,.,,,,fungal detritus;177;;;,177,NA,,NA,NA,wood,8,3,8,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1841,0,Trap Nest,,y,ALY,N
,,,.,,,,fungal detritus;177;;;,177,NA,,NA,NA,wood,8,3,7,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1842,0,Trap Nest,,y,ALY,N
,,,.,,,,fungal detritus;177;;;,177,NA,,NA,NA,wood,8,3,6,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1843,0,Trap Nest,,y,ALY,N
,,,.,,,,fungal detritus;177;;;,177,NA,,NA,NA,wood,8,3,5,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1844,0,Trap Nest,,y,ALY,N
,,,.,,,,fungal detritus;177;;;,177,NA,,NA,NA,wood,8,3,4,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1845,0,Trap Nest,,y,ALY,N
,,,.,,,,fungal detritus;177;;;,177,NA,,NA,NA,wood,8,3,3,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1846,0,Trap Nest,,y,ALY,N
,,,.,,,,fungal detritus;177;;;,177,NA,,NA,NA,wood,8,3,2,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1847,0,Trap Nest,,y,ALY,N
,,,.,,,,fungal detritus;177;;;,177,NA,,NA,NA,wood,8,3,1,Osmia across Virginia,USA,Va.,Augusta,Churchville,38.273218,-79.092286,43447,1,1848,0,Trap Nest,,y,ALY,N
,,,.,,,no,fungal detritus;178;;;,178,NA,,NA,NA,wood,6,2,12,Osmia across Virginia,USA,Va.,Fairfax,FairfaxStation,38.7812,-77.319,43373,1,1849,0,Trap Nest,,n,TCY,N
,,,.,,,no,fungal detritus;178;;;,178,NA,,NA,NA,wood,6,2,11,Osmia across Virginia,USA,Va.,Fairfax,FairfaxStation,38.7812,-77.319,43373,1,1850,0,Trap Nest,,n,TCY,N
,,,.,,,no,fungal detritus;178;;;,178,NA,,NA,NA,wood,6,2,10,Osmia across Virginia,USA,Va.,Fairfax,FairfaxStation,38.7812,-77.319,43373,1,1851,0,Trap Nest,,n,TCY,N
,,,.,,,no,fungal detritus;178;;;,178,NA,,NA,NA,wood,6,2,9,Osmia across Virginia,USA,Va.,Fairfax,FairfaxStation,38.7812,-77.319,43373,1,1852,0,Trap Nest,,n,TCY,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,nobut,JM;178;;;,178,1,,NA,NA,wood,6,2,8,Osmia across Virginia,USA,Va.,Fairfax,FairfaxStation,38.7812,-77.319,43373,1,1853,0,Trap Nest,,n,TCY,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,nobut,JM;178;;;,178,1,,NA,NA,wood,6,2,7,Osmia across Virginia,USA,Va.,Fairfax,FairfaxStation,38.7812,-77.319,43373,1,1854,0,Trap Nest,,n,TCY,N
,,,.,,pupa,no,pupal cadaver; in cocoon; taurus nest;178;;,178,1,,A. fusiformis,NA,wood,6,2,6,Osmia across Virginia,USA,Va.,Fairfax,FairfaxStation,38.7812,-77.319,43433,1,1855,1,Trap Nest,,n,TCY,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,nobut,JM;178;;;,178,1,,NA,NA,wood,6,2,5,Osmia across Virginia,USA,Va.,Fairfax,FairfaxStation,38.7812,-77.319,43558,1,1856,1,Trap Nest,,n,TCY,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,nobut,JM;178;;;,178,1,,A. larvis/major,NA,wood,6,2,4,Osmia across Virginia,USA,Va.,Fairfax,FairfaxStation,38.7812,-77.319,43558,1,1857,1,Trap Nest,,n,TCY,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,nobut,JM;178;;;,178,1,,NA,NA,wood,6,2,3,Osmia across Virginia,USA,Va.,Fairfax,FairfaxStation,38.7812,-77.319,43373,1,1858,0,Trap Nest,,n,TCY,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,nobut,JM;178;;;,178,1,,A. larvis/major,NA,wood,6,2,2,Osmia across Virginia,USA,Va.,Fairfax,FairfaxStation,38.7812,-77.319,43558,1,1859,1,Trap Nest,,n,TCY,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,nobut,JM;178;;;,178,1,,NA,NA,wood,6,2,1,Osmia across Virginia,USA,Va.,Fairfax,FairfaxStation,38.7812,-77.319,43373,1,1860,0,Trap Nest,,n,TCY,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,nobut,JF;179;;;,179,1,,NA,NA,wood,8,3,4,Osmia across Virginia,USA,Va.,Henry,Bassett,36.749562,-79.961918,43447,1,1861,0,Trap Nest,,y,IOO,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,nobut,JF;179;;;,179,1,,NA,NA,wood,8,3,3,Osmia across Virginia,USA,Va.,Henry,Bassett,36.749562,-79.961918,43447,1,1862,0,Trap Nest,,y,IOO,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,nobut,JF;179;;;,179,1,,NA,NA,wood,8,3,2,Osmia across Virginia,USA,Va.,Henry,Bassett,36.749562,-79.961918,43447,1,1863,0,Trap Nest,,y,IOO,D
,,,.,,pupa,no,pupal cadaver in cocoon;179;;;,179,1,,A. fusiformis,NA,wood,8,3,1,Osmia across Virginia,USA,Va.,Henry,Bassett,36.749562,-79.961918,43447,1,1864,1,Trap Nest,,y,IOO,D
