station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,wind_speed_ms,tmpc,sky_oktas
UNV,2024-05-09 05:41:00,-77.85,40.85,378.0,55.4,44.6,66.91,0.0,0.0,0.0,29.76,,10.0,,CLR,,,,,,,,,,,,,,,55.4,KUNV 090941Z AUTO 00000KT 10SM CLR 13/07 A2976 RMK AO2,,0.0,13.0,0.0
UNV,2024-05-09 05:53:00,-77.85,40.85,378.0,53.6,46.4,76.5,0.0,0.0,0.0,29.76,,10.0,,CLR,,,,,,,,,,,,,,,53.6,KUNV 090953Z 00000KT 10SM CLR 12/08 A2976,,0.0,12.0,0.0
UNV,2024-05-09 06:53:00,-77.85,40.85,378.0,53.6,46.4,76.5,50.0,6.0,0.0,29.78,,10.0,,CLR,,,,,,,,,,,,,,,53.6,KUNV 091053Z 05006KT 10SM CLR 12/08 A2978,,3.086664,12.0,0.0
UNV,2024-05-09 07:53:00,-77.85,40.85,378.0,55.4,46.4,71.64,40.0,6.0,0.0,29.8,,10.0,,CLR,,,,,,,,,,,,,,,55.4,KUNV 091153Z 04006KT 10SM CLR 13/08 A2980,,3.086664,13.0,0.0
UNV,2024-05-09 08:53:00,-77.85,40.85,378.0,55.4,46.4,71.64,40.0,5.0,0.0,29.8,,10.0,,CLR,,,,,,,,,,,,,,,55.4,KUNV 091253Z 04005KT 10SM CLR 13/08 A2980,,2.57222,13.0,0.0
UNV,2024-05-09 09:53:00,-77.85,40.85,378.0,59.0,46.4,62.92,50.0,6.0,0.0,29.79,,10.0,,BKN,,,,11000.0,,,,,,,,,,,59.0,KUNV 091353Z 05006KT 10SM BKN110 15/08 A2979,,3.086664,15.0,6.0
UNV,2024-05-09 10:53:00,-77.85,40.85,378.0,57.2,46.4,67.12,40.0,6.0,0.0,29.79,,10.0,,OVC,,,,12000.0,,,,,,,,,,,57.2,KUNV 091453Z 04006KT 10SM OVC120 14/08 A2979,,3.086664,14.000000000000002,8.0
UNV,2024-05-09 11:53:00,-77.85,40.85,378.0,57.2,46.4,67.12,30.0,6.0,0.0,29.79,,10.0,,OVC,,,,11000.0,,,,,,,,,,,57.2,KUNV 091553Z 03006KT 10SM OVC110 14/08 A2979,,3.086664,14.000000000000002,8.0
UNV,2024-05-09 12:53:00,-77.85,40.85,378.0,59.0,46.4,62.92,360.0,9.0,0.0,29.77,,10.0,,OVC,,,,10000.0,,,,,,,,,,,59.0,KUNV 091653Z 36009KT 10SM OVC100 15/08 A2977,,4.629996,15.0,8.0
UNV,2024-05-09 13:53:00,-77.85,40.85,378.0,59.0,48.2,67.33,80.0,5.0,0.0,29.76,,10.0,,BKN,,,,7000.0,,,,-RA,,,,,,,59.0,KUNV 091753Z 08005KT 10SM -RA BKN070 15/09 A2976,,2.57222,15.0,6.0
UNV,2024-05-09 14:53:00,-77.85,40.85,378.0,60.8,48.2,63.15,50.0,7.0,0.0,29.75,,10.0,,SCT,BKN,,,3600.0,9000.0,,,,,,,,,,60.8,KUNV 091853Z 05007KT 10SM SCT036 BKN090 16/09 A2975,,3.601108,16.0,6.0
UNV,2024-05-09 15:53:00,-77.85,40.85,378.0,59.0,46.4,62.92,30.0,8.0,0.0,29.74,,10.0,,OVC,,,,8000.0,,,,,,,,,,,59.0,KUNV 091953Z 03008KT 10SM OVC080 15/08 A2974,,4.115552,15.0,8.0
UNV,2024-05-09 16:53:00,-77.85,40.85,378.0,57.2,48.2,71.83,50.0,6.0,0.0,29.73,,10.0,,OVC,,,,3300.0,,,,,,,,,,,57.2,KUNV 092053Z 05006KT 10SM OVC033 14/09 A2973,,3.086664,14.000000000000002,8.0
UNV,2024-05-09 17:53:00,-77.85,40.85,378.0,55.4,50.0,81.99,80.0,7.0,0.0,29.72,,5.0,,SCT,BKN,OVC,,2600.0,3400.0,7000.0,,RA BR,,,,,,,55.4,KUNV 092153Z 08007KT 5SM RA BR SCT026 BKN034 OVC070 13/10 A2972,,3.601108,13.0,8.0
UNV,2024-05-09 18:53:00,-77.85,40.85,378.0,53.6,51.8,93.6,50.0,8.0,0.0,29.72,,3.0,,SCT,OVC,,,3100.0,4100.0,,,RA BR,,,,,,,53.6,KUNV 092253Z 05008KT 3SM RA BR SCT031 OVC041 12/11 A2972,,4.115552,12.0,8.0
UNV,2024-05-09 19:53:00,-77.85,40.85,378.0,51.8,51.8,100.0,60.0,6.0,0.0,29.74,,5.0,,BKN,BKN,OVC,,2600.0,3200.0,6000.0,,-RA BR,,,,,,,51.8,KUNV 092353Z 06006KT 5SM -RA BR BKN026 BKN032 OVC060 11/11 A2974,,3.086664,10.999999999999998,8.0
UNV,2024-05-09 20:53:00,-77.85,40.85,378.0,51.8,51.8,100.0,60.0,10.0,0.0,29.73,,7.0,,SCT,BKN,OVC,,2800.0,4800.0,6500.0,,-RA,,,,,,,51.8,KUNV 100053Z 06010KT 7SM -RA SCT028 BKN048 OVC065 11/11 A2973,,5.14444,10.999999999999998,8.0
UNV,2024-05-09 21:53:00,-77.85,40.85,378.0,51.8,51.8,100.0,50.0,8.0,0.0,29.73,,10.0,,OVC,,,,5000.0,,,,RA,,,,,,,51.8,KUNV 100153Z 05008KT 10SM RA OVC050 11/11 A2973,,4.115552,10.999999999999998,8.0
UNV,2024-05-09 22:20:00,-77.85,40.85,378.0,50.0,50.0,100.0,20.0,9.0,0.0,29.72,,10.0,,SCT,BKN,OVC,,2400.0,3100.0,4000.0,,RA,,,,,,,50.0,KUNV 100220Z AUTO 02009KT 10SM RA SCT024 BKN031 OVC040 10/10 A2972 RMK AO2 LTG DSNT S AND SW,,4.629996,10.0,8.0
UNV,2024-05-09 22:40:00,-77.85,40.85,378.0,50.0,50.0,100.0,40.0,11.0,0.0,29.72,,10.0,,SCT,BKN,OVC,,1000.0,2400.0,3700.0,,RA,,,,,,,50.0,KUNV 100240Z AUTO 04011KT 10SM RA SCT010 BKN024 OVC037 10/10 A2972 RMK AO2,,5.6588840000000005,10.0,8.0
UNV,2024-05-09 23:00:00,-77.85,40.85,378.0,50.0,50.0,100.0,70.0,7.0,0.0,29.71,,10.0,,SCT,BKN,OVC,,500.0,2400.0,3700.0,,-RA,,,,,,,50.0,KUNV 100300Z AUTO 07007KT 10SM -RA SCT005 BKN024 OVC037 10/10 A2971 RMK AO2,,3.601108,10.0,8.0
UNV,2024-05-09 23:21:00,-77.85,40.85,378.0,50.0,50.0,100.0,60.0,8.0,0.0,29.71,,7.0,,SCT,BKN,OVC,,500.0,3700.0,4900.0,,RA,,,,,,,50.0,KUNV 100321Z AUTO 06008KT 7SM RA SCT005 BKN037 OVC049 10/10 A2971 RMK AO2,,4.115552,10.0,8.0
UNV,2024-05-09 23:41:00,-77.85,40.85,378.0,50.0,50.0,100.0,30.0,7.0,0.0,29.72,,7.0,,SCT,BKN,OVC,,500.0,3700.0,4600.0,,RA,,,,,,,50.0,KUNV 100341Z AUTO 03007KT 7SM RA SCT005 BKN037 OVC046 10/10 A2972 RMK AO2,,3.601108,10.0,8.0
UNV,2024-05-10 00:00:00,-77.85,40.85,378.0,50.0,50.0,100.0,0.0,0.0,0.0,29.71,,5.0,,SCT,BKN,OVC,,200.0,700.0,3700.0,,+RA,,,,,,,50.0,KUNV 100400Z AUTO 00000KT 5SM +RA SCT002 BKN007 OVC037 10/10 A2971 RMK AO2,,0.0,10.0,8.0
UNV,2024-05-10 00:20:00,-77.85,40.85,378.0,50.0,50.0,100.0,0.0,0.0,0.0,29.71,,7.0,,SCT,BKN,OVC,,400.0,3600.0,4700.0,,RA,,,,,,,50.0,KUNV 100420Z AUTO 00000KT 7SM RA SCT004 BKN036 OVC047 10/10 A2971 RMK AO2,,0.0,10.0,8.0
UNV,2024-05-10 02:00:00,-77.85,40.85,378.0,50.0,50.0,100.0,40.0,6.0,0.0,29.69,,10.0,,SCT,OVC,,,600.0,1700.0,,,RA,,,,,,,50.0,KUNV 100600Z AUTO 04006KT 10SM RA SCT006 OVC017 10/10 A2969 RMK AO2,,3.086664,10.0,8.0
UNV,2024-05-10 02:20:00,-77.85,40.85,378.0,50.0,50.0,100.0,40.0,8.0,0.0,29.69,,7.0,,BKN,OVC,,,600.0,1700.0,,,+DZ,,,,,,,50.0,KUNV 100620Z AUTO 04008KT 7SM +DZ BKN006 OVC017 10/10 A2969 RMK AO2,,4.115552,10.0,8.0
UNV,2024-05-10 02:41:00,-77.85,40.85,378.0,48.2,48.2,100.0,30.0,8.0,0.0,29.69,,7.0,,SCT,BKN,OVC,,400.0,1000.0,2300.0,,RA,,,,,,,44.07,KUNV 100641Z AUTO 03008KT 7SM RA SCT004 BKN010 OVC023 09/09 A2969 RMK AO2,,4.115552,9.000000000000002,8.0
UNV,2024-05-10 03:00:00,-77.85,40.85,378.0,48.2,48.2,100.0,40.0,9.0,0.0,29.68,,10.0,,BKN,OVC,,,400.0,1000.0,,,-RA,,,,,,,43.66,KUNV 100700Z AUTO 04009KT 10SM -RA BKN004 OVC010 09/09 A2968 RMK AO2,,4.629996,9.000000000000002,8.0
UNV,2024-05-10 03:20:00,-77.85,40.85,378.0,48.2,48.2,100.0,50.0,7.0,0.0,29.68,,10.0,,BKN,OVC,,,400.0,800.0,,,RA,,,,,,,44.53,KUNV 100720Z AUTO 05007KT 10SM RA BKN004 OVC008 09/09 A2968 RMK AO2,,3.601108,9.000000000000002,8.0
UNV,2024-05-10 03:40:00,-77.85,40.85,378.0,48.2,48.2,100.0,40.0,5.0,0.0,29.68,,7.0,,BKN,OVC,,,400.0,800.0,,,RA,,,,,,,45.63,KUNV 100740Z AUTO 04005KT 7SM RA BKN004 OVC008 09/09 A2968 RMK AO2,,2.57222,9.000000000000002,8.0
UNV,2024-05-10 04:22:00,-77.85,40.85,378.0,48.2,48.2,100.0,30.0,8.0,0.0,29.68,,7.0,,BKN,OVC,,,400.0,1000.0,,,+RA,,,,,,,44.07,KUNV 100822Z AUTO 03008KT 7SM +RA BKN004 OVC010 09/09 A2968 RMK AO2,,4.115552,9.000000000000002,8.0
UNV,2024-05-10 04:40:00,-77.85,40.85,378.0,48.2,48.2,100.0,30.0,8.0,0.0,29.68,,5.0,,BKN,BKN,OVC,,400.0,1000.0,2200.0,,RA,,,,,,,44.07,KUNV 100840Z AUTO 03008KT 5SM RA BKN004 BKN010 OVC022 09/09 A2968 RMK AO2,,4.115552,9.000000000000002,8.0
UNV,2024-05-10 05:01:00,-77.85,40.85,378.0,48.2,48.2,100.0,40.0,7.0,0.0,29.67,,7.0,,BKN,OVC,,,400.0,800.0,,,-RA,,,,,,,44.53,KUNV 100901Z AUTO 04007KT 7SM -RA BKN004 OVC008 09/09 A2967 RMK AO2,,3.601108,9.000000000000002,8.0
UNV,2024-05-10 05:53:00,-77.85,40.85,378.0,48.2,48.2,100.0,50.0,7.0,0.0,29.67,,3.0,,BKN,OVC,,,200.0,800.0,,,+RA BR,,,,,,,44.53,KUNV 100953Z 05007KT 3SM +RA BR BKN002 OVC008 09/09 A2967,,3.601108,9.000000000000002,8.0
UNV,2024-05-10 06:53:00,-77.85,40.85,378.0,48.2,48.2,100.0,60.0,6.0,0.0,29.68,,2.0,,OVC,,,,400.0,,,,RA BR,,,,,,,45.04,KUNV 101053Z 06006KT 2SM RA BR OVC004 09/09 A2968,,3.086664,9.000000000000002,8.0
UNV,2024-05-10 07:53:00,-77.85,40.85,378.0,48.2,48.2,100.0,30.0,8.0,0.0,29.68,,2.0,,BKN,BKN,OVC,,400.0,800.0,1400.0,,+RA BR,,,,,,,44.07,KUNV 101153Z 03008KT 2SM +RA BR BKN004 BKN008 OVC014 09/09 A2968,,4.115552,9.000000000000002,8.0
UNV,2024-05-10 08:53:00,-77.85,40.85,378.0,50.0,50.0,100.0,40.0,7.0,0.0,29.68,,2.0,,BKN,OVC,,,400.0,1800.0,,,RA BR,,,,,,,50.0,KUNV 101253Z 04007KT 2SM RA BR BKN004 OVC018 10/10 A2968,,3.601108,10.0,8.0
UNV,2024-05-10 09:53:00,-77.85,40.85,378.0,50.0,50.0,100.0,30.0,9.0,0.0,29.68,,2.0,,OVC,,,,400.0,,,,-DZ,,,,,,,50.0,KUNV 101353Z 03009KT 2SM -DZ OVC004 10/10 A2968,,4.629996,10.0,8.0
UNV,2024-05-10 10:53:00,-77.85,40.85,378.0,50.0,50.0,100.0,30.0,5.0,0.0,29.7,,3.0,,OVC,,,,400.0,,,,RA,,,,,,,50.0,KUNV 101453Z 03005KT 3SM RA OVC004 10/10 A2970,,2.57222,10.0,8.0
UNV,2024-05-10 11:53:00,-77.85,40.85,378.0,50.0,50.0,100.0,90.0,5.0,0.0,29.72,,2.5,,BKN,OVC,,,400.0,800.0,,,RA,,,,,,,50.0,KUNV 101553Z 09005KT 2 1/2SM RA BKN004 OVC008 10/10 A2972,,2.57222,10.0,8.0
UNV,2024-05-10 12:53:00,-77.85,40.85,378.0,50.0,50.0,100.0,100.0,6.0,0.0,29.73,,5.0,,SCT,OVC,,,600.0,1000.0,,,RA,,,,,,,50.0,KUNV 101653Z 10006KT 5SM RA SCT006 OVC010 10/10 A2973,,3.086664,10.0,8.0
UNV,2024-05-10 13:53:00,-77.85,40.85,378.0,50.0,50.0,100.0,100.0,7.0,0.0,29.74,,10.0,,BKN,OVC,,,1600.0,2300.0,,,-RA,,,,,,,50.0,KUNV 101753Z 10007KT 070V130 10SM -RA BKN016 OVC023 10/10 A2974,,3.601108,10.0,8.0
UNV,2024-05-10 14:53:00,-77.85,40.85,378.0,50.0,50.0,100.0,80.0,5.0,0.0,29.75,,5.0,,BKN,OVC,,,1000.0,1500.0,,,RA,,,,,,,50.0,KUNV 101853Z 08005KT 5SM RA BKN010 OVC015 10/10 A2975,,2.57222,10.0,8.0
UNV,2024-05-10 15:53:00,-77.85,40.85,378.0,50.0,48.2,93.5,80.0,5.0,0.0,29.76,,7.0,,OVC,,,,1600.0,,,,-RA,,,,,,,50.0,KUNV 101953Z 08005KT 7SM -RA OVC016 10/09 A2976,,2.57222,10.0,8.0
UNV,2024-05-10 16:53:00,-77.85,40.85,378.0,50.0,48.2,93.5,60.0,5.0,0.0,29.77,,5.0,,SCT,BKN,OVC,,1200.0,1800.0,2500.0,,-RA BR,,,,,,,50.0,KUNV 102053Z 06005KT 5SM -RA BR SCT012 BKN018 OVC025 10/09 A2977,,2.57222,10.0,8.0
UNV,2024-05-10 17:53:00,-77.85,40.85,378.0,50.0,48.2,93.5,60.0,3.0,0.0,29.79,,10.0,,BKN,OVC,,,1800.0,3600.0,,,-RA,,,,,,,50.0,KUNV 102153Z 06003KT 10SM -RA BKN018 OVC036 10/09 A2979,,1.543332,10.0,8.0
UNV,2024-05-10 18:53:00,-77.85,40.85,378.0,50.0,50.0,100.0,0.0,0.0,0.0,29.8,,10.0,,BKN,BKN,OVC,,1600.0,2300.0,2700.0,,-RA,,,,,,,50.0,KUNV 102253Z 00000KT 10SM -RA BKN016 BKN023 OVC027 10/10 A2980,,0.0,10.0,8.0
UNV,2024-05-10 19:53:00,-77.85,40.85,378.0,50.0,48.2,93.5,0.0,0.0,0.0,29.81,,10.0,,SCT,OVC,,,4300.0,6500.0,,,,,,,,,,50.0,KUNV 102353Z 00000KT 10SM SCT043 OVC065 10/09 A2981,,0.0,10.0,8.0
UNV,2024-05-10 20:53:00,-77.85,40.85,378.0,48.2,48.2,100.0,0.0,0.0,0.0,29.82,,10.0,,OVC,,,,4100.0,,,,,,,,,,,48.2,KUNV 110053Z 00000KT 10SM OVC041 09/09 A2982,,0.0,9.000000000000002,8.0
UNV,2024-05-10 21:53:00,-77.85,40.85,378.0,48.2,48.2,100.0,0.0,0.0,0.0,29.83,,10.0,,SCT,SCT,BKN,OVC,300.0,1000.0,1300.0,1800.0,,,,,,,,48.2,KUNV 110153Z 00000KT 10SM SCT003 SCT010 BKN013 OVC018 09/09 A2983,,0.0,9.000000000000002,6.0
UNV,2024-05-10 23:40:00,-77.85,40.85,378.0,48.2,48.2,100.0,0.0,0.0,0.0,29.84,,10.0,,SCT,OVC,,,200.0,800.0,,,,,,,,,,48.2,KUNV 110340Z AUTO 00000KT 10SM SCT002 OVC008 09/09 A2984 RMK AO2,,0.0,9.000000000000002,8.0
UNV,2024-05-11 00:00:00,-77.85,40.85,378.0,48.2,48.2,100.0,0.0,0.0,0.0,29.84,,10.0,,BKN,OVC,,,800.0,1300.0,,,,,,,,,,48.2,KUNV 110400Z AUTO 00000KT 10SM BKN008 OVC013 09/09 A2984 RMK AO2,,0.0,9.000000000000002,8.0
UNV,2024-05-11 00:29:00,-77.85,40.85,378.0,46.4,46.4,100.0,0.0,0.0,0.0,29.85,,5.0,,BKN,OVC,,,1000.0,1300.0,,,+RA,,,,,,,46.4,KUNV 110429Z AUTO 00000KT 5SM +RA BKN010 OVC013 08/08 A2985 RMK AO2,,0.0,8.0,8.0
UNV,2024-05-11 01:00:00,-77.85,40.85,378.0,46.4,46.4,100.0,0.0,0.0,0.0,29.85,,7.0,,SCT,BKN,OVC,,300.0,1400.0,2400.0,,-DZ,,,,,,,46.4,KUNV 110500Z AUTO 00000KT 7SM -DZ SCT003 BKN014 OVC024 08/08 A2985 RMK AO2,,0.0,8.0,8.0
UNV,2024-05-11 01:30:00,-77.85,40.85,378.0,46.4,46.4,100.0,0.0,0.0,0.0,29.85,,10.0,,SCT,BKN,OVC,,200.0,1600.0,2200.0,,,,,,,,,46.4,KUNV 110530Z AUTO 00000KT 10SM SCT002 BKN016 OVC022 08/08 A2985 RMK AO2,,0.0,8.0,8.0
UNV,2024-05-11 02:09:00,-77.85,40.85,378.0,46.4,46.4,100.0,180.0,5.0,0.0,29.84,,10.0,,SCT,BKN,OVC,,400.0,3200.0,4100.0,,,,,,,,,43.5,KUNV 110609Z AUTO 18005KT 10SM SCT004 BKN032 OVC041 08/08 A2984 RMK AO2,,2.57222,8.0,8.0
UNV,2024-05-11 03:47:00,-77.85,40.85,378.0,46.4,46.4,100.0,0.0,0.0,0.0,29.83,,10.0,,OVC,,,,1100.0,,,,,,,,,,,46.4,KUNV 110747Z AUTO 00000KT 10SM OVC011 08/08 A2983 RMK AO2,,0.0,8.0,8.0
UNV,2024-05-11 04:00:00,-77.85,40.85,378.0,46.4,46.4,100.0,0.0,0.0,0.0,29.83,,10.0,,OVC,,,,1100.0,,,,,,,,,,,46.4,KUNV 110800Z AUTO 00000KT 10SM OVC011 08/08 A2983 RMK AO2,,0.0,8.0,8.0
UNV,2024-05-11 04:20:00,-77.85,40.85,378.0,46.4,46.4,100.0,0.0,0.0,0.0,29.83,,10.0,,OVC,,,,1300.0,,,,,,,,,,,46.4,KUNV 110820Z AUTO 00000KT 10SM OVC013 08/08 A2983 RMK AO2,,0.0,8.0,8.0
UNV,2024-05-11 04:59:00,-77.85,40.85,378.0,46.4,46.4,100.0,220.0,3.0,0.0,29.83,,10.0,,SCT,SCT,OVC,,700.0,1200.0,2100.0,,,,,,,,,45.15,KUNV 110859Z AUTO 22003KT 10SM SCT007 SCT012 OVC021 08/08 A2983 RMK AO2,,1.543332,8.0,8.0
UNV,2024-05-11 05:53:00,-77.85,40.85,378.0,46.4,46.4,100.0,260.0,4.0,0.0,29.83,,10.0,,SCT,OVC,,,300.0,1900.0,,,,,,,,,,44.24,KUNV 110953Z 26004KT 10SM SCT003 OVC019 08/08 A2983,,2.057776,8.0,8.0
UNV,2024-05-11 06:53:00,-77.85,40.85,378.0,46.4,46.4,100.0,240.0,3.0,0.0,29.84,,10.0,,SCT,BKN,BKN,,200.0,600.0,2100.0,,,,,,,,,45.15,KUNV 111053Z 24003KT 10SM SCT002 BKN006 BKN021 08/08 A2984,,1.543332,8.0,6.0
UNV,2024-05-11 07:53:00,-77.85,40.85,378.0,48.2,48.2,100.0,230.0,4.0,0.0,29.84,,7.0,,BKN,BKN,,,600.0,1100.0,,,,,,,,,,46.34,KUNV 111153Z 23004KT 7SM BKN006 BKN011 09/09 A2984,,2.057776,9.000000000000002,6.0
UNV,2024-05-11 08:53:00,-77.85,40.85,378.0,50.0,48.2,93.5,210.0,5.0,0.0,29.84,,7.0,,BKN,OVC,,,1000.0,2400.0,,,,,,,,,,50.0,KUNV 111253Z 21005KT 7SM BKN010 OVC024 10/09 A2984,,2.57222,10.0,8.0
UNV,2024-05-11 09:53:00,-77.85,40.85,378.0,50.0,46.4,87.37,230.0,5.0,0.0,29.83,,10.0,,BKN,BKN,BKN,,1300.0,2200.0,2800.0,,,,,,,,,50.0,KUNV 111353Z 23005KT 10SM BKN013 BKN022 BKN028 10/08 A2983,,2.57222,10.0,6.0
UNV,2024-05-11 10:53:00,-77.85,40.85,378.0,51.8,44.6,76.34,230.0,6.0,0.0,29.83,,10.0,,BKN,BKN,,,2200.0,2900.0,,,,,,,,,,51.8,KUNV 111453Z 23006KT 10SM BKN022 BKN029 11/07 A2983,,3.086664,10.999999999999998,6.0
UNV,2024-05-11 11:53:00,-77.85,40.85,378.0,57.2,44.6,62.69,220.0,8.0,0.0,29.81,,10.0,,SCT,SCT,,,3000.0,3900.0,,,,,,,,,,57.2,KUNV 111553Z 22008KT 10SM SCT030 SCT039 14/07 A2981,,4.115552,14.000000000000002,4.0
UNV,2024-05-11 12:53:00,-77.85,40.85,378.0,59.0,42.8,54.86,180.0,8.0,0.0,29.78,,10.0,,SCT,SCT,,,3800.0,4800.0,,,,,,,,,,59.0,KUNV 111653Z 18008KT 150V210 10SM SCT038 SCT048 15/06 A2978,,4.115552,15.0,4.0
UNV,2024-05-11 13:53:00,-77.85,40.85,378.0,59.0,41.0,51.18,180.0,8.0,0.0,29.76,,10.0,,SCT,SCT,,,3900.0,5000.0,,,,,,,,,,59.0,KUNV 111753Z 18008KT 10SM SCT039 SCT050 15/05 A2976,,4.115552,15.0,4.0
UNV,2024-05-11 14:53:00,-77.85,40.85,378.0,57.2,41.0,54.6,160.0,7.0,0.0,29.74,,10.0,,BKN,,,,6500.0,,,,,,,,,,,57.2,KUNV 111853Z 16007KT 10SM BKN065 14/05 A2974,,3.601108,14.000000000000002,6.0
UNV,2024-05-11 15:53:00,-77.85,40.85,378.0,55.4,42.8,62.46,210.0,7.0,0.0,29.74,,10.0,,BKN,OVC,,,4600.0,5000.0,,,-RA,,,,,,,55.4,KUNV 111953Z 21007KT 10SM -RA BKN046 OVC050 13/06 A2974 RMK LTG DSNT SW,,3.601108,13.0,8.0
UNV,2024-05-11 16:20:00,-77.85,40.85,378.0,55.4,42.8,62.46,240.0,8.0,0.0,29.74,,2.0,,SCT,BKN,OVC,,2900.0,3600.0,4600.0,,RA BR,,,,,,,55.4,KUNV 112020Z 24008KT 2SM RA BR SCT029 BKN036 OVC046 13/06 A2974,,4.115552,13.0,8.0
UNV,2024-05-11 16:53:00,-77.85,40.85,378.0,50.0,48.2,93.5,260.0,13.0,0.0,29.76,,2.5,20.0,SCT,BKN,OVC,,1400.0,2900.0,4400.0,,RA BR,,,,,,,50.0,KUNV 112053Z 26013G20KT 2 1/2SM RA BR SCT014 BKN029 OVC044 10/09 A2976,,6.687772,10.0,8.0
UNV,2024-05-11 17:53:00,-77.85,40.85,378.0,50.0,48.2,93.5,0.0,0.0,0.0,29.76,,10.0,,SCT,SCT,OVC,,500.0,2000.0,6500.0,,-RA,,,,,,,50.0,KUNV 112153Z 00000KT 10SM -RA SCT005 SCT020 OVC065 10/09 A2976,,0.0,10.0,8.0
UNV,2024-05-11 18:53:00,-77.85,40.85,378.0,50.0,50.0,100.0,0.0,0.0,0.0,29.74,,10.0,,SCT,BKN,,,500.0,5000.0,,,,,,,,,,50.0,KUNV 112253Z 00000KT 10SM SCT005 BKN050 10/10 A2974,,0.0,10.0,6.0
UNV,2024-05-11 19:53:00,-77.85,40.85,378.0,50.0,50.0,100.0,0.0,0.0,0.0,29.75,,10.0,,SCT,OVC,,,1400.0,3400.0,,,,,,,,,,50.0,KUNV 112353Z 00000KT 10SM SCT014 OVC034 10/10 A2975,,0.0,10.0,8.0
UNV,2024-05-11 20:53:00,-77.85,40.85,378.0,48.2,48.2,100.0,0.0,0.0,0.0,29.75,,10.0,,SCT,,,,3100.0,,,,,,,,,,,48.2,KUNV 120053Z 00000KT 10SM SCT031 09/09 A2975,,0.0,9.000000000000002,4.0
UNV,2024-05-11 21:53:00,-77.85,40.85,378.0,50.0,48.2,93.5,0.0,0.0,0.0,29.75,,10.0,,SCT,BKN,OVC,,2900.0,3300.0,4300.0,,-RA,,,,,,,50.0,KUNV 120153Z 00000KT 10SM -RA SCT029 BKN033 OVC043 10/09 A2975,,0.0,10.0,8.0
UNV,2024-05-11 22:22:00,-77.85,40.85,378.0,48.2,48.2,100.0,0.0,0.0,0.0,29.75,,10.0,,SCT,BKN,OVC,,2400.0,5000.0,5500.0,,,,,,,,,48.2,KUNV 120222Z AUTO 00000KT 10SM SCT024 BKN050 OVC055 09/09 A2975 RMK AO2,,0.0,9.000000000000002,8.0
UNV,2024-05-11 22:40:00,-77.85,40.85,378.0,48.2,48.2,100.0,0.0,0.0,0.0,29.76,,10.0,,BKN,BKN,OVC,,2200.0,4800.0,5000.0,,,,,,,,,48.2,KUNV 120240Z AUTO 00000KT 10SM BKN022 BKN048 OVC050 09/09 A2976 RMK AO2,,0.0,9.000000000000002,8.0
UNV,2024-05-11 23:01:00,-77.85,40.85,378.0,48.2,48.2,100.0,0.0,0.0,0.0,29.75,,10.0,,SCT,BKN,OVC,,1800.0,2300.0,6000.0,,,,,,,,,48.2,KUNV 120301Z AUTO 00000KT 10SM SCT018 BKN023 OVC060 09/09 A2975 RMK AO2,,0.0,9.000000000000002,8.0
UNV,2024-05-11 23:53:00,-77.85,40.85,378.0,48.2,48.2,100.0,0.0,0.0,0.0,29.75,,10.0,,SCT,BKN,OVC,,1600.0,6000.0,7000.0,,,,,,,,,48.2,KUNV 120353Z AUTO 00000KT 10SM SCT016 BKN060 OVC070 09/09 A2975 RMK AO2,,0.0,9.000000000000002,8.0
UNV,2024-05-12 00:20:00,-77.85,40.85,378.0,48.2,48.2,100.0,0.0,0.0,0.0,29.75,,10.0,,SCT,SCT,OVC,,2200.0,4600.0,6000.0,,,,,,,,,48.2,KUNV 120420Z AUTO 00000KT 10SM SCT022 SCT046 OVC060 09/09 A2975 RMK AO2,,0.0,9.000000000000002,8.0
UNV,2024-05-12 00:43:00,-77.85,40.85,378.0,48.2,48.2,100.0,0.0,0.0,0.0,29.75,,10.0,,OVC,,,,6000.0,,,,,,,,,,,48.2,KUNV 120443Z AUTO 00000KT 10SM OVC060 09/09 A2975 RMK AO2,,0.0,9.000000000000002,8.0
UNV,2024-05-12 01:01:00,-77.85,40.85,378.0,48.2,48.2,100.0,0.0,0.0,0.0,29.75,,10.0,,SCT,BKN,OVC,,1800.0,5000.0,6000.0,,,,,,,,,48.2,KUNV 120501Z AUTO 00000KT 10SM SCT018 BKN050 OVC060 09/09 A2975 RMK AO2,,0.0,9.000000000000002,8.0
UNV,2024-05-12 01:22:00,-77.85,40.85,378.0,48.2,48.2,100.0,0.0,0.0,0.0,29.75,,10.0,,SCT,BKN,OVC,,1800.0,3800.0,5000.0,,,,,,,,,48.2,KUNV 120522Z AUTO 00000KT 10SM SCT018 BKN038 OVC050 09/09 A2975 RMK AO2,,0.0,9.000000000000002,8.0
UNV,2024-05-12 01:40:00,-77.85,40.85,378.0,48.2,48.2,100.0,0.0,0.0,0.0,29.75,,10.0,,BKN,OVC,,,3800.0,4400.0,,,,,,,,,,48.2,KUNV 120540Z AUTO 00000KT 10SM BKN038 OVC044 09/09 A2975 RMK AO2,,0.0,9.000000000000002,8.0
