station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,wind_speed_ms,tmpc,sky_oktas
UNV,2024-04-19 08:53:00,-77.85,40.85,378.0,48.2,48.2,100.0,,5.0,0.0,30.02,,4.0,,OVC,,,,700.0,,,,BR,,,,,,,45.63,KUNV 191253Z VRB05KT 4SM BR OVC007 09/09 A3002,,2.57222,9.000000000000002,8
UNV,2024-04-19 09:53:00,-77.85,40.85,378.0,50.0,48.2,93.5,0.0,0.0,0.0,30.03,,5.0,,OVC,,,,900.0,,,,BR,,,,,,,50.0,KUNV 191353Z 00000KT 5SM BR OVC009 10/09 A3003,,0.0,10.0,8
UNV,2024-04-19 10:53:00,-77.85,40.85,378.0,50.0,48.2,93.5,0.0,0.0,0.0,30.04,,7.0,,OVC,,,,900.0,,,,-RA,,,,,,,50.0,KUNV 191453Z 00000KT 7SM -RA OVC009 10/09 A3004,,0.0,10.0,8
UNV,2024-04-19 11:10:00,-77.85,40.85,378.0,50.0,48.2,93.5,200.0,8.0,0.0,30.04,,5.0,,OVC,,,,1000.0,,,,-DZ BR,,,,,,,50.0,KUNV 191510Z 20008KT 5SM -DZ BR OVC010 10/09 A3004,,4.115552,10.0,8
UNV,2024-04-19 11:53:00,-77.85,40.85,378.0,50.0,48.2,93.5,180.0,6.0,0.0,30.02,,5.0,,OVC,,,,1000.0,,,,BR,,,,,,,50.0,KUNV 191553Z 18006KT 5SM BR OVC010 10/09 A3002,,3.086664,10.0,8
UNV,2024-04-19 12:53:00,-77.85,40.85,378.0,50.0,50.0,100.0,200.0,9.0,0.0,30.0,,5.0,,OVC,,,,1100.0,,,,BR,,,,,,,50.0,KUNV 191653Z 20009KT 5SM BR OVC011 10/10 A3000,,4.629996,10.0,8
UNV,2024-04-19 13:53:00,-77.85,40.85,378.0,51.8,50.0,93.55,200.0,8.0,0.0,29.98,,6.0,,OVC,,,,1100.0,,,,BR,,,,,,,51.8,KUNV 191753Z COR 20008KT 6SM BR OVC011 11/10 A2998,,4.115552,10.999999999999998,8
UNV,2024-04-19 14:53:00,-77.85,40.85,378.0,51.8,50.0,93.55,170.0,7.0,0.0,29.98,,6.0,,OVC,,,,1100.0,,,,BR,,,,,,,51.8,KUNV 191853Z 17007KT 6SM BR OVC011 11/10 A2998,,3.601108,10.999999999999998,8
UNV,2024-04-19 15:53:00,-77.85,40.85,378.0,53.6,50.0,87.56,160.0,10.0,0.0,29.96,,10.0,,OVC,,,,1100.0,,,,,,,,,,,53.6,KUNV 191953Z 16010KT 10SM OVC011 12/10 A2996,,5.14444,12.0,8
UNV,2024-04-19 16:53:00,-77.85,40.85,378.0,51.8,50.0,93.55,160.0,8.0,0.0,29.97,,10.0,,OVC,,,,1100.0,,,,,,,,,,,51.8,KUNV 192053Z 16008KT 10SM OVC011 11/10 A2997,,4.115552,10.999999999999998,8
UNV,2024-04-19 17:53:00,-77.85,40.85,378.0,51.8,51.8,100.0,180.0,7.0,0.0,29.97,,7.0,,OVC,,,,1100.0,,,,,,,,,,,51.8,KUNV 192153Z 18007KT 7SM OVC011 11/11 A2997,,3.601108,10.999999999999998,8
UNV,2024-04-19 18:53:00,-77.85,40.85,378.0,51.8,51.8,100.0,0.0,0.0,0.0,29.98,,10.0,,OVC,,,,900.0,,,,,,,,,,,51.8,KUNV 192253Z 00000KT 10SM OVC009 11/11 A2998,,0.0,10.999999999999998,8
UNV,2024-04-19 19:53:00,-77.85,40.85,378.0,51.8,51.8,100.0,0.0,0.0,0.0,29.98,,5.0,,OVC,,,,900.0,,,,-RA BR,,,,,,,51.8,KUNV 192353Z 00000KT 5SM -RA BR OVC009 11/11 A2998,,0.0,10.999999999999998,8
UNV,2024-04-19 20:53:00,-77.85,40.85,378.0,51.8,51.8,100.0,0.0,0.0,0.0,29.99,,10.0,,OVC,,,,1100.0,,,,,,,,,,,51.8,KUNV 200053Z 00000KT 10SM OVC011 11/11 A2999,,0.0,10.999999999999998,8
UNV,2024-04-19 21:53:00,-77.85,40.85,378.0,51.8,51.8,100.0,0.0,0.0,0.0,30.0,,10.0,,OVC,,,,600.0,,,,,,,,,,,51.8,KUNV 200153Z 00000KT 10SM OVC006 11/11 A3000,,0.0,10.999999999999998,8
UNV,2024-04-19 22:15:00,-77.85,40.85,378.0,51.4,51.4,100.0,0.0,0.0,0.0,30.01,,7.0,,OVC,,,,700.0,,,,,,,,,,,51.4,KUNV 200215Z AUTO 00000KT 7SM OVC007 11/11 A3001 RMK AO2 T01080108,,0.0,10.777777777777779,8
UNV,2024-04-19 22:35:00,-77.85,40.85,378.0,51.3,51.0,98.9,0.0,0.0,0.0,30.01,,7.0,,OVC,,,,700.0,,,,,,,,,,,51.3,KUNV 200235Z AUTO 00000KT 7SM OVC007 11/11 A3001 RMK AO2 T01070106,,0.0,10.722222222222221,8
UNV,2024-04-19 22:55:00,-77.85,40.85,378.0,51.3,51.0,98.9,0.0,0.0,0.0,30.01,,7.0,,OVC,,,,700.0,,,,,,,,,,,51.3,KUNV 200255Z AUTO 00000KT 7SM OVC007 11/11 A3001 RMK AO2 T01070106,,0.0,10.722222222222221,8
UNV,2024-04-19 23:15:00,-77.85,40.85,378.0,51.3,51.3,100.0,0.0,0.0,0.0,30.01,,7.0,,OVC,,,,700.0,,,,,,,,,,,51.3,KUNV 200315Z AUTO 00000KT 7SM OVC007 11/11 A3001 RMK AO2 T01070107,,0.0,10.722222222222221,8
UNV,2024-04-19 23:35:00,-77.85,40.85,378.0,50.5,50.4,99.63,0.0,0.0,0.0,30.0,,5.0,,BKN,,,,500.0,,,,BR,,,,,,,50.5,KUNV 200335Z AUTO 00000KT 5SM BR BKN005 10/10 A3000 RMK AO2 T01030102,,0.0,10.277777777777779,6
UNV,2024-04-19 23:55:00,-77.85,40.85,378.0,50.0,50.0,100.0,0.0,0.0,0.0,30.01,,5.0,,BKN,BKN,,,500.0,5000.0,,,BR,,,,,,,50.0,KUNV 200355Z AUTO 00000KT 5SM BR BKN005 BKN050 10/10 A3001 RMK AO2 T01000100,,0.0,10.0,6
UNV,2024-04-20 00:15:00,-77.85,40.85,378.0,49.5,49.3,99.26,0.0,0.0,0.0,30.0,,3.0,,SCT,,,,500.0,,,,BR,,,,,,,49.5,KUNV 200415Z AUTO 00000KT 3SM BR SCT005 10/10 A3000 RMK AO2 T00970096,,0.0,9.722222222222221,4
UNV,2024-04-20 00:35:00,-77.85,40.85,378.0,48.6,48.6,100.0,0.0,0.0,0.0,30.0,,1.0,,VV ,,,,700.0,,,,BR,,,,,,,48.6,KUNV 200435Z AUTO 00000KT 1SM BR VV007 09/09 A3000 RMK AO2 T00920092,,0.0,9.222222222222221,-1
UNV,2024-04-20 00:55:00,-77.85,40.85,378.0,48.2,48.0,99.25,0.0,0.0,0.0,30.0,,0.5,,VV ,,,,500.0,,,,FG,,,,,,,48.2,KUNV 200455Z AUTO 00000KT 1/2SM FG VV005 09/09 A3000 RMK AO2 T00900089,,0.0,9.000000000000002,-1
UNV,2024-04-20 01:15:00,-77.85,40.85,378.0,48.2,48.0,99.25,0.0,0.0,0.0,30.0,,5.0,,SCT,,,,9500.0,,,,BR,,,,,,,48.2,KUNV 200515Z AUTO 00000KT 5SM BR SCT095 09/09 A3000 RMK AO2 T00900089,,0.0,9.000000000000002,4
UNV,2024-04-20 01:35:00,-77.85,40.85,378.0,48.6,48.6,100.0,0.0,0.0,0.0,29.99,,5.0,,BKN,,,,9500.0,,,,BR,,,,,,,48.6,KUNV 200535Z AUTO 00000KT 5SM BR BKN095 09/09 A2999 RMK AO2 T00920092,,0.0,9.222222222222221,6
UNV,2024-04-20 01:55:00,-77.85,40.85,378.0,49.0,49.0,100.0,0.0,0.0,0.0,29.99,,5.0,,BKN,,,,9500.0,,,,BR,,,,,,,49.0,KUNV 200555Z AUTO 00000KT 5SM BR BKN095 10/09 A2999 RMK AO2 T00950094 10112 20088,,0.0,9.444444444444445,6
UNV,2024-04-20 02:15:00,-77.85,40.85,378.0,49.0,48.7,98.88,0.0,0.0,0.0,29.98,,7.0,,SCT,,,,9500.0,,,,,,,,,,,49.0,KUNV 200615Z AUTO 00000KT 7SM SCT095 09/09 A2998 RMK AO2 T00940093,,0.0,9.444444444444445,4
UNV,2024-04-20 02:35:00,-77.85,40.85,378.0,48.6,48.6,100.0,0.0,0.0,0.0,29.98,,10.0,,SCT,,,,10000.0,,,,,,,,,,,48.6,KUNV 200635Z AUTO 00000KT 10SM SCT100 09/09 A2998 RMK AO2 T00920092,,0.0,9.222222222222221,4
UNV,2024-04-20 02:55:00,-77.85,40.85,378.0,49.0,48.7,98.88,0.0,0.0,0.0,29.98,,10.0,,SCT,SCT,,,3700.0,10000.0,,,,,,,,,,49.0,KUNV 200655Z AUTO 00000KT 10SM SCT037 SCT100 10/09 A2998 RMK AO2 T00950093,,0.0,9.444444444444445,4
UNV,2024-04-20 03:15:00,-77.85,40.85,378.0,49.3,49.0,98.89,0.0,0.0,0.0,29.98,,10.0,,BKN,BKN,,,3900.0,4500.0,,,,,,,,,,49.3,KUNV 200715Z AUTO 00000KT 10SM BKN039 BKN045 10/09 A2998 RMK AO2 T00960094,,0.0,9.611111111111109,6
UNV,2024-04-20 03:35:00,-77.85,40.85,378.0,49.5,47.3,92.09,0.0,0.0,0.0,29.99,,10.0,,SCT,SCT,,,3900.0,11000.0,,,,,,,,,,49.5,KUNV 200735Z AUTO 00000KT 10SM SCT039 SCT110 10/09 A2999 RMK AO2 T00970085,,0.0,9.722222222222221,4
UNV,2024-04-20 03:55:00,-77.85,40.85,378.0,50.0,43.0,76.76,0.0,0.0,0.0,29.99,,10.0,,SCT,SCT,,,3900.0,11000.0,,,,,,,,,,50.0,KUNV 200755Z AUTO 00000KT 10SM SCT039 SCT110 10/06 A2999 RMK AO2 T01000061,,0.0,10.0,4
UNV,2024-04-20 04:15:00,-77.85,40.85,378.0,50.4,39.2,65.29,0.0,0.0,0.0,30.0,,10.0,,SCT,SCT,,,3900.0,10000.0,,,,,,,,,,50.4,KUNV 200815Z AUTO 00000KT 10SM SCT039 SCT100 10/04 A3000 RMK AO2 T01020040,,0.0,10.222222222222221,4
UNV,2024-04-20 04:35:00,-77.85,40.85,378.0,50.0,35.2,56.61,290.0,13.0,0.0,30.0,,10.0,17.0,BKN,,,,10000.0,,,,,,,,,,,50.0,KUNV 200835Z AUTO 29013G17KT 10SM BKN100 10/02 A3000 RMK AO2 T01010018,,6.687772,10.0,6
UNV,2024-04-20 04:55:00,-77.85,40.85,378.0,50.0,34.3,54.62,300.0,9.0,0.0,30.0,,10.0,,OVC,,,,10000.0,,,,,,,,,,,50.0,KUNV 200855Z AUTO 30009KT 270V330 10SM OVC100 10/01 A3000 RMK AO2 T00990013,,4.629996,10.0,8
UNV,2024-04-20 05:15:00,-77.85,40.85,378.0,49.3,32.0,51.12,310.0,7.0,0.0,30.0,,10.0,,OVC,,,,10000.0,,,,,,,,,,,45.87,KUNV 200915Z AUTO 31007KT 10SM OVC100 10/00 A3000 RMK AO2 T00960001,,3.601108,9.611111111111109,8
UNV,2024-04-20 05:35:00,-77.85,40.85,378.0,49.0,32.0,51.7,310.0,6.0,0.0,30.0,,10.0,,OVC,,,,11000.0,,,,,,,,,,,46.0,KUNV 200935Z AUTO 31006KT 10SM OVC110 10/00 A3000 RMK AO2 T00950000,,3.086664,9.444444444444445,8
UNV,2024-04-20 05:53:00,-77.85,40.85,378.0,48.2,32.0,53.27,300.0,7.0,0.0,30.0,,10.0,,OVC,,,,11000.0,,,,,,,,,,,44.53,KUNV 200953Z 30007KT 10SM OVC110 09/00 A3000,,3.601108,9.000000000000002,8
UNV,2024-04-20 06:53:00,-77.85,40.85,378.0,48.2,32.0,53.27,290.0,4.0,0.0,30.0,,10.0,,BKN,,,,11000.0,,,,,,,,,,,46.34,KUNV 201053Z 29004KT 10SM BKN110 09/00 A3000,,2.057776,9.000000000000002,6
UNV,2024-04-20 07:53:00,-77.85,40.85,378.0,50.0,30.2,46.31,280.0,7.0,0.0,30.01,,10.0,,SCT,,,,11000.0,,,,,,,,,,,50.0,KUNV 201153Z 28007KT 10SM SCT110 10/M01 A3001,,3.601108,10.0,4
UNV,2024-04-20 08:53:00,-77.85,40.85,378.0,50.0,32.0,49.81,270.0,7.0,0.0,30.01,,10.0,,BKN,,,,10000.0,,,,,,,,,,,50.0,KUNV 201253Z 27007KT 10SM BKN100 10/00 A3001,,3.601108,10.0,6
UNV,2024-04-20 09:53:00,-77.85,40.85,378.0,53.6,30.2,40.54,270.0,10.0,0.0,30.0,,10.0,,FEW,,,,5000.0,,,,,,,,,,,53.6,KUNV 201353Z 27010KT 10SM FEW050 12/M01 A3000,,5.14444,12.0,2
UNV,2024-04-20 10:53:00,-77.85,40.85,378.0,57.2,32.0,38.26,250.0,14.0,0.0,29.98,,10.0,19.0,SCT,,,,5000.0,,,,,,,,,,,57.2,KUNV 201453Z 25014G19KT 10SM SCT050 14/00 A2998,,7.202216,14.000000000000002,4
UNV,2024-04-20 11:53:00,-77.85,40.85,378.0,59.0,32.0,35.87,280.0,14.0,0.0,29.96,,10.0,20.0,SCT,,,,7000.0,,,,,,,,,,,59.0,KUNV 201553Z 28014G20KT 10SM SCT070 15/00 A2996,,7.202216,15.0,4
UNV,2024-04-20 12:53:00,-77.85,40.85,378.0,59.0,30.2,33.35,270.0,17.0,0.0,29.95,,10.0,22.0,SCT,,,,7000.0,,,,,,,,,,,59.0,KUNV 201653Z 27017G22KT 10SM SCT070 15/M01 A2995,,8.745548,15.0,4
UNV,2024-04-20 13:53:00,-77.85,40.85,378.0,57.2,28.4,33.05,280.0,15.0,0.0,29.94,,10.0,23.0,SCT,SCT,,,7000.0,9000.0,,,,,,,,,,57.2,KUNV 201753Z 28015G23KT 10SM SCT070 SCT090 14/M02 A2994,,7.71666,14.000000000000002,4
UNV,2024-04-20 14:53:00,-77.85,40.85,378.0,59.0,28.4,30.98,290.0,18.0,0.0,29.94,,10.0,33.0,BKN,,,,8000.0,,,,,,,,,,,59.0,KUNV 201853Z 29018G33KT 10SM BKN080 15/M02 A2994,,9.259992,15.0,6
UNV,2024-04-20 15:53:00,-77.85,40.85,378.0,59.0,24.8,26.7,290.0,20.0,0.0,29.94,,10.0,33.0,SCT,,,,8000.0,,,,,,,,,,,59.0,KUNV 201953Z 29020G33KT 10SM SCT080 15/M04 A2994,,10.28888,15.0,4
UNV,2024-04-20 16:53:00,-77.85,40.85,378.0,55.4,24.8,30.4,300.0,14.0,0.0,29.96,,10.0,23.0,SCT,,,,8000.0,,,,,,,,,,,55.4,KUNV 202053Z 30014G23KT 10SM SCT080 13/M04 A2996,,7.202216,13.0,4
UNV,2024-04-20 17:53:00,-77.85,40.85,378.0,53.6,26.6,34.98,320.0,11.0,0.0,29.98,,10.0,21.0,SCT,,,,8000.0,,,,,,,,,,,53.6,KUNV 202153Z 32011G21KT 10SM SCT080 12/M03 A2998,,5.6588840000000005,12.0,4
UNV,2024-04-20 18:53:00,-77.85,40.85,378.0,50.0,23.0,34.39,300.0,12.0,0.0,30.01,,10.0,21.0,CLR,,,,,,,,,,,,,,,50.0,KUNV 202253Z 30012G21KT 10SM CLR 10/M05 A3001,,6.173328,10.0,0
UNV,2024-04-20 19:53:00,-77.85,40.85,378.0,46.4,23.0,39.36,300.0,13.0,0.0,30.03,,10.0,20.0,CLR,,,,,,,,,,,,,,,40.02,KUNV 202353Z 30013G20KT 280V340 10SM CLR 08/M05 A3003,,6.687772,8.0,0
UNV,2024-04-20 20:53:00,-77.85,40.85,378.0,44.6,21.2,39.06,330.0,6.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,40.71,KUNV 210053Z 33006KT 10SM CLR 07/M06 A3005,,3.086664,7.000000000000001,0
UNV,2024-04-20 22:15:00,-77.85,40.85,378.0,41.0,19.4,41.54,330.0,8.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,35.2,KUNV 210215Z AUTO 33008KT 10SM CLR 05/M07 A3008 RMK AO2 T00501070,,4.115552,5.0,0
UNV,2024-04-20 22:35:00,-77.85,40.85,378.0,40.6,19.4,42.19,350.0,6.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,35.89,KUNV 210235Z AUTO 35006KT 10SM CLR 05/M07 A3008 RMK AO2 T00481070,,3.086664,4.777777777777779,0
UNV,2024-04-20 22:55:00,-77.85,40.85,378.0,40.0,19.6,43.55,340.0,5.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,35.9,KUNV 210255Z AUTO 34005KT 10SM CLR 04/M07 A3008 RMK AO2 T00441069,,2.57222,4.444444444444445,0
UNV,2024-04-20 23:15:00,-77.85,40.85,378.0,39.6,19.4,43.86,340.0,5.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,35.42,KUNV 210315Z AUTO 34005KT 10SM CLR 04/M07 A3008 RMK AO2 T00421070,,2.57222,4.222222222222223,0
UNV,2024-04-20 23:35:00,-77.85,40.85,378.0,39.2,19.4,44.55,310.0,5.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,34.95,KUNV 210335Z AUTO 31005KT 10SM CLR 04/M07 A3008 RMK AO2 T00401070,,2.57222,4.000000000000002,0
UNV,2024-04-20 23:55:00,-77.85,40.85,378.0,38.5,19.8,46.57,340.0,4.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,35.01,KUNV 210355Z AUTO 34004KT 10SM CLR 04/M07 A3008 RMK AO2 T00361068,,2.057776,3.611111111111111,0
UNV,2024-04-21 00:15:00,-77.85,40.85,378.0,37.8,20.0,48.28,330.0,5.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,33.28,KUNV 210415Z AUTO 33005KT 10SM CLR 03/M07 A3008 RMK AO2 T00321066,,2.57222,3.2222222222222205,0
UNV,2024-04-21 00:35:00,-77.85,40.85,378.0,38.0,19.8,47.49,330.0,4.0,0.0,30.07,,10.0,,CLR,,,,,,,,,,,,,,,34.43,KUNV 210435Z AUTO 33004KT 10SM CLR 03/M07 A3007 RMK AO2 T00331068,,2.057776,3.3333333333333335,0
UNV,2024-04-21 00:55:00,-77.85,40.85,378.0,37.6,19.4,47.43,310.0,3.0,0.0,30.07,,10.0,,CLR,,,,,,,,,,,,,,,35.09,KUNV 210455Z AUTO 31003KT 10SM CLR 03/M07 A3007 RMK AO2 T00311070,,1.543332,3.111111111111112,0
UNV,2024-04-21 01:15:00,-77.85,40.85,378.0,37.4,19.4,47.8,0.0,0.0,0.0,30.07,,10.0,,CLR,,,,,,,,,,,,,,,37.4,KUNV 210515Z AUTO 00000KT 10SM CLR 03/M07 A3007 RMK AO2 T00301070,,0.0,2.999999999999999,0
UNV,2024-04-21 01:35:00,-77.85,40.85,378.0,37.2,19.4,48.18,280.0,3.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,34.63,KUNV 210535Z AUTO 28003KT 10SM CLR 03/M07 A3006 RMK AO2 T00291070,,1.543332,2.8888888888888906,0
UNV,2024-04-21 01:55:00,-77.85,40.85,378.0,36.5,20.7,52.35,0.0,0.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,36.5,KUNV 210555Z AUTO 00000KT 10SM CLR 03/M06 A3006 RMK AO2 T00251063 10079 20025,,0.0,2.5,0
UNV,2024-04-21 02:15:00,-77.85,40.85,378.0,35.2,20.3,54.19,280.0,4.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,31.16,KUNV 210615Z AUTO 28004KT 10SM CLR 02/M06 A3006 RMK AO2 T00181065,,2.057776,1.7777777777777795,0
UNV,2024-04-21 02:35:00,-77.85,40.85,378.0,34.0,21.0,58.56,290.0,4.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,29.76,KUNV 210635Z AUTO 29004KT 10SM CLR 01/M06 A3005 RMK AO2 T00121062,,2.057776,1.1111111111111112,0
UNV,2024-04-21 02:55:00,-77.85,40.85,378.0,35.0,20.0,53.93,290.0,3.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,32.12,KUNV 210655Z AUTO 29003KT 10SM CLR 02/M07 A3004 RMK AO2 T00171067,,1.543332,1.6666666666666667,0
UNV,2024-04-21 03:15:00,-77.85,40.85,378.0,34.3,20.3,56.17,290.0,4.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,30.11,KUNV 210715Z AUTO 29004KT 10SM CLR 01/M06 A3004 RMK AO2 T00131065,,2.057776,1.2777777777777761,0
UNV,2024-04-21 03:35:00,-77.85,40.85,378.0,33.8,20.7,58.28,270.0,5.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,28.53,KUNV 210735Z AUTO 27005KT 10SM CLR 01/M06 A3004 RMK AO2 T00101063,,2.57222,0.9999999999999984,0
UNV,2024-04-21 03:55:00,-77.85,40.85,378.0,33.3,20.5,58.96,280.0,4.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,28.94,KUNV 210755Z AUTO 28004KT 10SM CLR 01/M06 A3004 RMK AO2 T00071064,,2.057776,0.7222222222222207,0
UNV,2024-04-21 04:15:00,-77.85,40.85,378.0,33.3,20.3,58.46,250.0,4.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,28.94,KUNV 210815Z AUTO 25004KT 10SM CLR 01/M06 A3005 RMK AO2 T00071065,,2.057776,0.7222222222222207,0
UNV,2024-04-21 04:35:00,-77.85,40.85,378.0,30.4,23.0,73.66,190.0,3.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,26.86,KUNV 210835Z AUTO 19003KT 10SM CLR M01/M05 A3006 RMK AO2 T10091050,,1.543332,-0.8888888888888897,0
UNV,2024-04-21 04:55:00,-77.85,40.85,378.0,31.0,22.3,69.8,0.0,0.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,31.0,KUNV 210855Z AUTO 00000KT 10SM CLR M01/M05 A3006 RMK AO2 T10061054,,0.0,-0.5555555555555556,0
UNV,2024-04-21 05:15:00,-77.85,40.85,378.0,30.0,22.5,73.31,190.0,3.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,26.4,KUNV 210915Z AUTO 19003KT 10SM CLR M01/M05 A3006 RMK AO2 T10111053,,1.543332,-1.1111111111111112,0
UNV,2024-04-21 05:35:00,-77.85,40.85,378.0,30.0,22.5,73.31,200.0,3.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,26.4,KUNV 210935Z AUTO 20003KT 10SM CLR M01/M05 A3006 RMK AO2 T10111053,,1.543332,-1.1111111111111112,0
UNV,2024-04-21 05:53:00,-77.85,40.85,378.0,30.2,23.0,74.26,200.0,3.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,26.63,KUNV 210953Z 20003KT 10SM CLR M01/M05 A3006,,1.543332,-1.0000000000000004,0
UNV,2024-04-21 06:53:00,-77.85,40.85,378.0,32.0,23.0,69.04,0.0,0.0,0.0,30.06,,10.0,,BKN,,,,5500.0,,,,,,,,,,,32.0,KUNV 211053Z 00000KT 10SM BKN055 00/M05 A3006,,0.0,0.0,6
UNV,2024-04-21 07:53:00,-77.85,40.85,378.0,32.0,24.8,74.44,0.0,0.0,0.0,30.06,,10.0,,BKN,,,,5500.0,,,,,,,,,,,32.0,KUNV 211153Z 00000KT 10SM BKN055 00/M04 A3006,,0.0,0.0,6
UNV,2024-04-21 08:53:00,-77.85,40.85,378.0,35.6,24.8,64.46,220.0,4.0,0.0,30.05,,10.0,,OVC,,,,5500.0,,,,,,,,,,,31.62,KUNV 211253Z 22004KT 10SM OVC055 02/M04 A3005,,2.057776,2.000000000000001,8
UNV,2024-04-21 09:53:00,-77.85,40.85,378.0,39.2,24.8,55.95,230.0,6.0,0.0,30.06,,10.0,,OVC,,,,5500.0,,,,,,,,,,,34.2,KUNV 211353Z 23006KT 10SM OVC055 04/M04 A3006,,3.086664,4.000000000000002,8
UNV,2024-04-21 10:53:00,-77.85,40.85,378.0,41.0,23.0,48.39,240.0,9.0,0.0,30.06,,10.0,,OVC,,,,5500.0,,,,,,,,,,,34.7,KUNV 211453Z 24009KT 10SM OVC055 05/M05 A3006,,4.629996,5.0,8
UNV,2024-04-21 11:53:00,-77.85,40.85,378.0,41.0,23.0,48.39,240.0,9.0,0.0,30.05,,10.0,,BKN,,,,4800.0,,,,,,,,,,,34.7,KUNV 211553Z 24009KT 10SM BKN048 05/M05 A3005,,4.629996,5.0,6
UNV,2024-04-21 12:53:00,-77.85,40.85,378.0,42.8,24.8,48.67,250.0,6.0,0.0,30.03,,10.0,,OVC,,,,5000.0,,,,,,,,,,,38.54,KUNV 211653Z 25006KT 10SM OVC050 06/M04 A3003,,3.086664,5.999999999999998,8
UNV,2024-04-21 13:53:00,-77.85,40.85,378.0,44.6,26.6,48.96,240.0,8.0,0.0,30.0,,10.0,14.0,OVC,,,,5000.0,,,,,,,,,,,39.63,KUNV 211753Z 24008G14KT 10SM OVC050 07/M03 A3000,,4.115552,7.000000000000001,8
UNV,2024-04-21 14:53:00,-77.85,40.85,378.0,44.6,24.8,45.44,290.0,10.0,0.0,30.0,,10.0,16.0,OVC,,,,5000.0,,,,,,,,,,,38.77,KUNV 211853Z 29010G16KT 10SM OVC050 07/M04 A3000,,5.14444,7.000000000000001,8
UNV,2024-04-21 15:53:00,-77.85,40.85,378.0,46.4,24.8,42.44,300.0,11.0,0.0,29.98,,10.0,17.0,BKN,OVC,,,5000.0,5500.0,,,,,,,,,,40.66,KUNV 211953Z 30011G17KT 10SM BKN050 OVC055 08/M04 A2998,,5.6588840000000005,8.0,8
UNV,2024-04-21 16:53:00,-77.85,40.85,378.0,46.4,24.8,42.44,300.0,11.0,0.0,29.97,,10.0,18.0,BKN,BKN,,,5000.0,5500.0,,,,,,,,,,40.66,KUNV 212053Z 30011G18KT 10SM BKN050 BKN055 08/M04 A2997,,5.6588840000000005,8.0,6
UNV,2024-04-21 17:53:00,-77.85,40.85,378.0,46.4,26.6,45.73,290.0,10.0,0.0,29.98,,10.0,17.0,BKN,BKN,,,5000.0,6000.0,,,,,,,,,,41.03,KUNV 212153Z 29010G17KT 10SM BKN050 BKN060 08/M03 A2998,,5.14444,8.0,6
UNV,2024-04-21 18:53:00,-77.85,40.85,378.0,46.4,24.8,42.44,300.0,10.0,0.0,29.98,,10.0,16.0,BKN,,,,6000.0,,,,,,,,,,,41.03,KUNV 212253Z 30010G16KT 10SM BKN060 08/M04 A2998,,5.14444,8.0,6
UNV,2024-04-21 19:53:00,-77.85,40.85,378.0,44.6,23.0,42.14,300.0,8.0,0.0,29.99,,10.0,,BKN,,,,6000.0,,,,,,,,,,,39.63,KUNV 212353Z 30008KT 10SM BKN060 07/M05 A2999,,4.115552,7.000000000000001,6
UNV,2024-04-21 20:53:00,-77.85,40.85,378.0,42.8,23.0,45.14,310.0,7.0,0.0,30.01,,10.0,,BKN,,,,6000.0,,,,,,,,,,,37.94,KUNV 220053Z 31007KT 10SM BKN060 06/M05 A3001,,3.601108,5.999999999999998,6
UNV,2024-04-21 21:53:00,-77.85,40.85,378.0,41.0,23.0,48.39,320.0,9.0,0.0,30.04,,10.0,,BKN,,,,6000.0,,,,,,,,,,,34.7,KUNV 220153Z 32009KT 10SM BKN060 05/M05 A3004,,4.629996,5.0,6
